iter	MultiClass
592	0.01273022021
593	0.01270420483
594	0.01268230397
595	0.01267127746
596	0.01265152082
597	0.01264308036
598	0.01263264257
599	0.0126217101
600	0.01259321957
601	0.01256799548
602	0.01255344897
603	0.01253623038
604	0.01249988453
605	0.01247512909
606	0.0124634772
607	0.01244137134
608	0.01242702046
609	0.01238082524
610	0.01232842435
611	0.01230400822
612	0.01226110851
613	0.01224593909
614	0.01222653763
615	0.0122046797
616	0.01218062726
617	0.01215167041
618	0.01214141212
619	0.01212288035
620	0.01208782671
621	0.01205816528
622	0.0120393335
623	0.01202362094
624	0.01199441872
625	0.01197002676
626	0.01194287742
627	0.01189796799
628	0.01188383541
629	0.01187566412
630	0.01185126674
631	0.01182450809
632	0.01178902131
633	0.01176528367
634	0.01173870009
635	0.01172476607
636	0.01169469491
637	0.01167839978
638	0.01166060183
639	0.01162976706
640	0.01160898289
641	0.01158215033
642	0.01156339677
643	0.01155081247
644	0.01153090677
645	0.01150468645
646	0.0114910665
647	0.01145770836
648	0.01141429621
649	0.01139713165
650	0.01135920747
651	0.01134825772
652	0.01133546722
653	0.01132030067
654	0.01128464144
655	0.01125980424
656	0.01125190459
657	0.01124056838
658	0.01121238606
659	0.01120095155
660	0.01117546711
661	0.0111533207
662	0.01114279291
663	0.01111747203
664	0.01107999893
665	0.01105017575
666	0.01103267121
667	0.01101654045
668	0.01099753843
669	0.01098316168
670	0.0109510123
671	0.01092621987
672	0.01090857612
673	0.01087873046
674	0.0108482213
675	0.01083096274
676	0.0108168369
677	0.01080329831
678	0.01078692243
679	0.01076859376
680	0.01073419631
681	0.01070943388
682	0.01070497123
683	0.01067505436
684	0.01066614947
685	0.0106280265
686	0.01061383783
687	0.01060697507
688	0.01058097253
689	0.01055571691
690	0.01053360429
691	0.01051538544
692	0.01049635709
693	0.01046881602
694	0.01046356632
695	0.01044894878
696	0.01042660468
697	0.010410133
698	0.01039732938
699	0.01038666028
700	0.01037837669
701	0.01036664628
702	0.01036007913
703	0.01034244302
704	0.01032417856
705	0.01030330831
706	0.01027064828
707	0.01025211787
708	0.01024267435
709	0.01022247714
710	0.01018778235
711	0.01016607248
712	0.01014943339
713	0.01013549939
714	0.01012502074
715	0.01011357534
716	0.01008993621
717	0.01007332299
718	0.01006171132
719	0.0100412868
720	0.01002029058
721	0.01001587265
722	0.01001256358
723	0.009994346405
724	0.009982140918
725	0.00997414861
726	0.009953690481
727	0.009936595802
728	0.009923979915
729	0.009912685674
730	0.009907141916
731	0.009891082293
732	0.009847971248
733	0.00983379052
734	0.009815927574
735	0.009810035902
736	0.00979321899
737	0.009777193697
738	0.009765625079
739	0.009733819907
740	0.009712103676
741	0.009686497642
742	0.009678569134
743	0.009667733745
744	0.009657908227
745	0.009641558711
746	0.009623429851
747	0.009604735894
748	0.009589863457
749	0.009581058593
750	0.009567830095
751	0.009548018982
752	0.009537736388
753	0.009519306353
754	0.00950215845
755	0.009453296468
756	0.009422761667
757	0.009414173123
758	0.00939289848
759	0.009367874008
760	0.009358492142
761	0.009349645851
762	0.009335391671
763	0.009316698861
764	0.009301535574
765	0.009293792507
766	0.009274614903
767	0.009250776882
768	0.00923298131
769	0.009218138371
770	0.009207015716
771	0.009201818147
772	0.009189476354
773	0.009159224343
774	0.009140008219
775	0.009131877359
776	0.009121779542
777	0.009100304059
778	0.009078316003
779	0.009052942489
780	0.009045254789
781	0.009029474266
782	0.008991767932
783	0.008981642183
784	0.008956808178
785	0.008947292463
786	0.008938444834
787	0.008908750708
788	0.008895299924
789	0.008877096304
790	0.008863604223
791	0.008853480256
792	0.008836073605
793	0.008808549092
794	0.008802617773
795	0.008776094599
796	0.008754857257
797	0.008736875678
798	0.008720927144
799	0.008705358535
800	0.008684304993
801	0.008662190089
802	0.008631795291
803	0.008621215724
804	0.00861237297
805	0.008597969935
806	0.008590371039
807	0.008573224843
808	0.008564119081
809	0.008552488987
810	0.008535478713
811	0.008528252465
812	0.008521964222
813	0.008501497579
814	0.008483752683
815	0.008468050971
816	0.008457819566
817	0.00844534226
818	0.00842768168
819	0.008417513733
820	0.00840371892
821	0.008395896327
822	0.008381239611
823	0.008370368081
824	0.008347685336
825	0.008332918629
826	0.008327036436
827	0.008308332554
828	0.008290595218
829	0.008258112567
830	0.008249276683
831	0.00822876271
832	0.008207223594
833	0.008196471479
834	0.008172894174
835	0.008164553905
836	0.008153267531
837	0.00814116137
838	0.008124562268
839	0.00811465854
840	0.008102524492
841	0.008081829926
842	0.008069372056
843	0.008057648801
844	0.008046517406
845	0.008035907309
846	0.00802981986
847	0.008021242669
848	0.008012111888
849	0.007982832194
850	0.007971663777
851	0.00794974324
852	0.00794126759
853	0.007938642752
854	0.007923877406
855	0.007908786617
856	0.007904188491
857	0.00788321576
858	0.007873719827
859	0.00786207705
860	0.007858130236
861	0.007845870183
862	0.007837877416
863	0.007825770711
864	0.007803448426
865	0.007774714153
866	0.007765656405
867	0.007757028069
868	0.00774262687
869	0.007734223665
870	0.007728635648
871	0.007722965409
872	0.007710954245
873	0.0076879789
874	0.007680641187
875	0.00767268786
876	0.007660900261
877	0.00764467002
878	0.007631153579
879	0.007624094212
880	0.007598643998
881	0.007582614596
882	0.007560714845
883	0.007545680943
884	0.007540773218
885	0.007531432482
886	0.007520285794
887	0.007515897809
888	0.007508994981
889	0.007480555097
890	0.007460420306
891	0.007447046078
892	0.007432213558
893	0.007421622516
894	0.007416616814
895	0.007412334626
896	0.007404962037
897	0.007388387825
898	0.007379686385
899	0.007369087632
900	0.007357818713
901	0.007344460975
902	0.007342065039
903	0.007332534789
904	0.007319753661
905	0.007312856092
906	0.007300708647
907	0.007297640136
908	0.007291418589
909	0.007275989046
910	0.007246143912
911	0.007232916797
912	0.00722695841
913	0.007213249169
914	0.007206957233
915	0.007197659718
916	0.007183112979
917	0.007166755232
918	0.007154665539
919	0.007144599367
920	0.007130455249
921	0.007122714434
922	0.007114205138
923	0.007103144602
924	0.00709781325
925	0.007085916006
926	0.00707763458
927	0.00706049356
928	0.007047284681
929	0.007037423011
930	0.007031575775
931	0.007024139193
932	0.007004635497
933	0.006989926203
934	0.006982216948
935	0.00697437966
936	0.006965891376
937	0.006956085166
938	0.006949087419
939	0.006931801222
940	0.006925113199
941	0.006912385937
942	0.006906760386
943	0.006899952752
944	0.006873748651
945	0.006869595707
946	0.006863209158
947	0.006854895619
948	0.006844481077
949	0.006837555777
950	0.006827893181
951	0.006808512811
952	0.006801169371
953	0.006791902181
954	0.006770097126
955	0.006764097976
956	0.006746613001
957	0.006736777577
958	0.006731567468
959	0.006722639201
960	0.00671763714
961	0.006700218211
962	0.006694215812
963	0.006682852559
964	0.006663039841
965	0.006655048131
966	0.006637757316
967	0.006629921608
968	0.006614087115
969	0.006602476913
970	0.006592013525
971	0.006585767734
972	0.006582232498
973	0.006572868558
974	0.006558783344
975	0.006553393318
976	0.006541313557
977	0.006530366488
978	0.006517106478
979	0.006503444329
980	0.006498382787
981	0.006491774068
982	0.006474154968
983	0.006468066422
984	0.006464533997
985	0.006449439975
986	0.006439459096
987	0.006430682353
988	0.00641577693
989	0.006406080731
990	0.006403336052
991	0.006391603947
992	0.006383666757
993	0.006374964133
994	0.006373124924
995	0.006365195878
996	0.006354171257
997	0.006348817513
998	0.006341752081
999	0.00633670172
